month,plant,hazard_level,hazard_name,hazard_label,indicator,control_item,content,permit_count,check_count,pass_count,defect_count,critical_defect_count,open_defect_count,overdue_defect_count,pass_rate,risk_score,risk_level
2025-03,嘉義,C,C級,低危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,28,24,23,1,0,0,0,0.9583,2,低
2025-03,嘉義,C,C級,低危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,28,26,25,1,0,0,0,0.9615,2,低
2025-03,嘉義,C,C級,低危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,28,28,27,1,0,0,0,0.9643,2,低
2025-03,嘉義,C,C級,低危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,28,27,26,1,0,0,0,0.963,2,低
2025-03,嘉義,C,C級,低危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,28,23,22,1,0,0,0,0.9565,2,低
2025-03,嘉義,C,C級,低危害,防火防爆,消防設備,是否有消防設備,28,25,24,1,0,0,0,0.96,2,低
2025-03,嘉義,C,C級,低危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,28,23,22,1,0,0,0,0.9565,2,低
2025-03,嘉義,C,C級,低危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,28,24,23,1,0,0,0,0.9583,2,低
2025-03,嘉義,C,C級,低危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,28,26,26,0,0,0,0,1.0,0,低
2025-03,嘉義,C,C級,低危害,警戒巡查,警戒標示,是否有警戒標示,28,26,25,1,0,0,0,0.9615,2,低
2025-03,嘉義,C,C級,低危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,28,27,26,1,0,0,0,0.963,2,低
2025-03,嘉義,C,C級,低危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,28,26,26,0,0,0,0,1.0,0,低
2025-03,嘉義,C,C級,低危害,收工回簽,一般安全規定,是否遵守工安規定,28,27,26,1,0,0,0,0.963,2,低
2025-03,嘉義,C,C級,低危害,收工回簽,現場紀錄,是否拍照,28,23,23,0,0,0,0,1.0,0,低
2025-04,嘉義,A,A級,高危害,廠區,基本資料,工廠、日期、時間,17,14,14,0,0,0,0,1.0,0,低
2025-04,嘉義,A,A級,高危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,17,15,15,0,0,0,0,1.0,0,低
2025-04,嘉義,A,A級,高危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,17,16,16,0,0,0,0,1.0,0,低
2025-04,嘉義,A,A級,高危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,17,16,15,1,0,0,0,0.9375,2,低
2025-04,嘉義,A,A級,高危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,17,17,16,1,0,0,0,0.9412,2,低
2025-04,嘉義,A,A級,高危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,17,16,15,1,0,0,0,0.9375,2,低
2025-04,嘉義,A,A級,高危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,17,17,16,1,0,0,0,0.9412,2,低
2025-04,嘉義,A,A級,高危害,檢點與危害告知,危害告知,是否危害告知,17,14,14,0,0,0,0,1.0,0,低
2025-04,嘉義,A,A級,高危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,17,16,15,1,0,0,0,0.9375,2,低
2025-04,嘉義,A,A級,高危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,17,14,13,1,0,0,0,0.9286,2,低
2025-04,嘉義,A,A級,高危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,17,15,14,1,0,0,0,0.9333,2,低
2025-04,嘉義,A,A級,高危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,17,16,15,1,0,0,0,0.9375,2,低
2025-04,嘉義,A,A級,高危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,17,16,15,1,0,0,0,0.9375,2,低
2025-04,嘉義,A,A級,高危害,防火防爆,消防設備,是否有消防設備,17,16,15,1,0,0,0,0.9375,2,低
2025-04,嘉義,A,A級,高危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,17,15,14,1,0,0,0,0.9333,2,低
2025-04,嘉義,A,A級,高危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,17,16,15,1,0,0,0,0.9375,2,低
2025-04,嘉義,A,A級,高危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,17,15,14,1,0,0,0,0.9333,2,低
2025-04,嘉義,A,A級,高危害,警戒巡查,警戒標示,是否有警戒標示,17,15,14,1,0,0,0,0.9333,2,低
2025-04,嘉義,A,A級,高危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,17,15,15,0,0,0,0,1.0,0,低
2025-04,嘉義,A,A級,高危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,17,16,15,1,0,0,0,0.9375,2,低
2025-04,嘉義,A,A級,高危害,收工回簽,一般安全規定,是否遵守工安規定,17,17,16,1,0,0,0,0.9412,2,低
2025-04,嘉義,A,A級,高危害,收工回簽,現場紀錄,是否拍照,17,17,17,0,0,0,0,1.0,0,低
2025-04,嘉義,B,B級,中危害,廠區,基本資料,工廠、日期、時間,36,31,30,1,0,0,0,0.9677,2,低
2025-04,嘉義,B,B級,中危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,36,34,33,1,0,0,0,0.9706,2,低
2025-04,嘉義,B,B級,中危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,36,30,29,1,0,0,0,0.9667,2,低
2025-04,嘉義,B,B級,中危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,36,32,31,1,0,1,0,0.9688,5,低
2025-04,嘉義,B,B級,中危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,36,31,30,1,0,0,0,0.9677,2,低
2025-04,嘉義,B,B級,中危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,36,35,34,1,0,1,0,0.9714,5,低
2025-04,嘉義,B,B級,中危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,36,34,33,1,0,0,0,0.9706,2,低
2025-04,嘉義,B,B級,中危害,檢點與危害告知,危害告知,是否危害告知,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,36,31,30,1,0,0,0,0.9677,2,低
2025-04,嘉義,B,B級,中危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,36,31,30,1,0,0,0,0.9677,2,低
2025-04,嘉義,B,B級,中危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,防火防爆,消防設備,是否有消防設備,36,31,30,1,0,0,0,0.9677,2,低
2025-04,嘉義,B,B級,中危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,警戒巡查,警戒標示,是否有警戒標示,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,36,33,32,1,0,0,0,0.9697,2,低
2025-04,嘉義,B,B級,中危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,36,35,34,1,0,0,0,0.9714,2,低
2025-04,嘉義,B,B級,中危害,收工回簽,一般安全規定,是否遵守工安規定,36,32,31,1,0,0,0,0.9688,2,低
2025-04,嘉義,B,B級,中危害,收工回簽,現場紀錄,是否拍照,36,30,29,1,0,0,0,0.9667,2,低
2025-04,嘉義,C,C級,低危害,廠區,基本資料,工廠、日期、時間,28,25,25,0,0,0,0,1.0,0,低
2025-04,嘉義,C,C級,低危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,28,24,24,0,0,0,0,1.0,0,低
2025-04,嘉義,C,C級,低危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,28,23,23,0,0,0,0,1.0,0,低
2025-04,嘉義,C,C級,低危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,28,25,24,1,0,1,0,0.96,5,低
2025-04,嘉義,C,C級,低危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,28,23,22,1,0,0,0,0.9565,2,低
2025-04,嘉義,C,C級,低危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,28,24,24,0,0,0,0,1.0,0,低
2025-04,嘉義,C,C級,低危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,28,24,24,0,0,0,0,1.0,0,低
2025-04,嘉義,C,C級,低危害,檢點與危害告知,危害告知,是否危害告知,28,26,25,1,0,0,0,0.9615,2,低
2025-04,嘉義,C,C級,低危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,28,26,25,1,0,0,0,0.9615,2,低
2025-04,嘉義,C,C級,低危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,28,25,24,1,0,0,0,0.96,2,低
2025-04,嘉義,C,C級,低危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,28,24,23,1,0,0,0,0.9583,2,低
2025-04,嘉義,C,C級,低危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,28,26,25,1,0,0,0,0.9615,2,低
2025-04,嘉義,C,C級,低危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,28,23,22,1,0,0,0,0.9565,2,低
2025-04,嘉義,C,C級,低危害,防火防爆,消防設備,是否有消防設備,28,23,22,1,0,0,0,0.9565,2,低
2025-04,嘉義,C,C級,低危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,28,25,24,1,0,0,0,0.96,2,低
2025-04,嘉義,C,C級,低危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,28,23,22,1,0,0,0,0.9565,2,低
2025-04,嘉義,C,C級,低危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,28,26,26,0,0,0,0,1.0,0,低
2025-04,嘉義,C,C級,低危害,警戒巡查,警戒標示,是否有警戒標示,28,26,25,1,0,0,0,0.9615,2,低
2025-04,嘉義,C,C級,低危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,28,28,27,1,0,0,0,0.9643,2,低
2025-04,嘉義,C,C級,低危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,28,28,28,0,0,0,0,1.0,0,低
2025-04,嘉義,C,C級,低危害,收工回簽,一般安全規定,是否遵守工安規定,28,27,27,0,0,0,0,1.0,0,低
2025-04,嘉義,C,C級,低危害,收工回簽,現場紀錄,是否拍照,28,26,26,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,廠區,基本資料,工廠、日期、時間,16,14,14,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,16,13,13,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,16,15,15,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,16,15,15,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,16,16,15,1,0,0,0,0.9375,2,低
2025-05,嘉義,A,A級,高危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,16,16,16,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,16,16,16,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,檢點與危害告知,危害告知,是否危害告知,16,15,15,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,16,15,14,1,0,0,0,0.9333,2,低
2025-05,嘉義,A,A級,高危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,16,15,14,1,0,0,0,0.9333,2,低
2025-05,嘉義,A,A級,高危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,16,16,15,1,0,0,0,0.9375,2,低
2025-05,嘉義,A,A級,高危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,16,15,14,1,0,0,0,0.9333,2,低
2025-05,嘉義,A,A級,高危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,16,16,15,1,0,0,0,0.9375,2,低
2025-05,嘉義,A,A級,高危害,防火防爆,消防設備,是否有消防設備,16,15,14,1,0,0,0,0.9333,2,低
2025-05,嘉義,A,A級,高危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,16,16,15,1,0,0,0,0.9375,2,低
2025-05,嘉義,A,A級,高危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,16,15,14,1,0,0,0,0.9333,2,低
2025-05,嘉義,A,A級,高危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,16,15,15,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,警戒巡查,警戒標示,是否有警戒標示,16,14,14,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,16,14,13,1,0,0,0,0.9286,2,低
2025-05,嘉義,A,A級,高危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,16,14,14,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,收工回簽,一般安全規定,是否遵守工安規定,16,15,15,0,0,0,0,1.0,0,低
2025-05,嘉義,A,A級,高危害,收工回簽,現場紀錄,是否拍照,16,15,14,1,0,0,0,0.9333,2,低
2025-05,嘉義,B,B級,中危害,廠區,基本資料,工廠、日期、時間,36,35,34,1,0,0,0,0.9714,2,低
2025-05,嘉義,B,B級,中危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,36,33,32,1,0,0,0,0.9697,2,低
2025-05,嘉義,B,B級,中危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,36,35,34,1,0,0,0,0.9714,2,低
2025-05,嘉義,B,B級,中危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,36,33,32,1,0,0,0,0.9697,2,低
2025-05,嘉義,B,B級,中危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,36,31,30,1,0,0,0,0.9677,2,低
2025-05,嘉義,B,B級,中危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,36,35,34,1,0,0,0,0.9714,2,低
2025-05,嘉義,B,B級,中危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,36,36,35,1,0,0,0,0.9722,2,低
2025-05,嘉義,B,B級,中危害,檢點與危害告知,危害告知,是否危害告知,36,31,30,1,0,0,0,0.9677,2,低
2025-05,嘉義,B,B級,中危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,36,35,34,1,0,0,0,0.9714,2,低
2025-05,嘉義,B,B級,中危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,36,35,34,1,0,0,0,0.9714,2,低
2025-05,嘉義,B,B級,中危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,36,32,31,1,0,0,0,0.9688,2,低
2025-05,嘉義,B,B級,中危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,36,36,35,1,0,0,0,0.9722,2,低
2025-05,嘉義,B,B級,中危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,36,34,33,1,0,1,0,0.9706,5,低
2025-05,嘉義,B,B級,中危害,防火防爆,消防設備,是否有消防設備,36,31,30,1,0,0,0,0.9677,2,低
2025-05,嘉義,B,B級,中危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,36,35,34,1,0,0,0,0.9714,2,低
2025-05,嘉義,B,B級,中危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,36,31,30,1,0,0,0,0.9677,2,低
2025-05,嘉義,B,B級,中危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,36,34,33,1,0,0,0,0.9706,2,低
2025-05,嘉義,B,B級,中危害,警戒巡查,警戒標示,是否有警戒標示,36,33,32,1,0,0,0,0.9697,2,低
2025-05,嘉義,B,B級,中危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,36,35,34,1,0,0,0,0.9714,2,低
2025-05,嘉義,B,B級,中危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,36,35,34,1,0,0,0,0.9714,2,低
2025-05,嘉義,B,B級,中危害,收工回簽,一般安全規定,是否遵守工安規定,36,32,31,1,0,1,0,0.9688,5,低
2025-05,嘉義,B,B級,中危害,收工回簽,現場紀錄,是否拍照,36,34,33,1,0,0,0,0.9706,2,低
2025-05,嘉義,C,C級,低危害,廠區,基本資料,工廠、日期、時間,30,29,29,0,0,0,0,1.0,0,低
2025-05,嘉義,C,C級,低危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,30,25,25,0,0,0,0,1.0,0,低
2025-05,嘉義,C,C級,低危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,30,25,25,0,0,0,0,1.0,0,低
2025-05,嘉義,C,C級,低危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,30,29,28,1,0,0,0,0.9655,2,低
2025-05,嘉義,C,C級,低危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,30,26,25,1,0,0,0,0.9615,2,低
2025-05,嘉義,C,C級,低危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,30,28,27,1,0,0,0,0.9643,2,低
2025-05,嘉義,C,C級,低危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,30,28,27,1,0,0,0,0.9643,2,低
2025-05,嘉義,C,C級,低危害,檢點與危害告知,危害告知,是否危害告知,30,30,29,1,0,0,0,0.9667,2,低
2025-05,嘉義,C,C級,低危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,30,26,25,1,0,1,0,0.9615,5,低
2025-05,嘉義,C,C級,低危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,30,25,24,1,0,0,0,0.96,2,低
2025-05,嘉義,C,C級,低危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,30,26,25,1,0,0,0,0.9615,2,低
2025-05,嘉義,C,C級,低危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,30,26,25,1,0,0,0,0.9615,2,低
2025-05,嘉義,C,C級,低危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,30,26,25,1,0,0,0,0.9615,2,低
2025-05,嘉義,C,C級,低危害,防火防爆,消防設備,是否有消防設備,30,28,27,1,0,0,0,0.9643,2,低
2025-05,嘉義,C,C級,低危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,30,28,27,1,0,0,0,0.9643,2,低
2025-05,嘉義,C,C級,低危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,30,25,24,1,0,0,0,0.96,2,低
2025-05,嘉義,C,C級,低危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,30,27,26,1,0,0,0,0.963,2,低
2025-05,嘉義,C,C級,低危害,警戒巡查,警戒標示,是否有警戒標示,30,28,27,1,0,1,0,0.9643,5,低
2025-05,嘉義,C,C級,低危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,30,27,27,0,0,0,0,1.0,0,低
2025-05,嘉義,C,C級,低危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,30,26,26,0,0,0,0,1.0,0,低
2025-05,嘉義,C,C級,低危害,收工回簽,一般安全規定,是否遵守工安規定,30,25,25,0,0,0,0,1.0,0,低
2025-05,嘉義,C,C級,低危害,收工回簽,現場紀錄,是否拍照,30,26,26,0,0,0,0,1.0,0,低
2025-06,嘉義,A,A級,高危害,廠區,基本資料,工廠、日期、時間,19,17,17,0,0,0,0,1.0,0,低
2025-06,嘉義,A,A級,高危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,19,16,16,0,0,0,0,1.0,0,低
2025-06,嘉義,A,A級,高危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,19,17,16,1,0,0,0,0.9412,2,低
2025-06,嘉義,A,A級,高危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,19,18,17,1,0,1,0,0.9444,5,低
2025-06,嘉義,A,A級,高危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,19,17,16,1,0,1,0,0.9412,5,低
2025-06,嘉義,A,A級,高危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,19,17,17,0,0,0,0,1.0,0,低
2025-06,嘉義,A,A級,高危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,19,16,16,0,0,0,0,1.0,0,低
2025-06,嘉義,A,A級,高危害,檢點與危害告知,危害告知,是否危害告知,19,16,16,0,0,0,0,1.0,0,低
2025-06,嘉義,A,A級,高危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,19,17,16,1,0,0,0,0.9412,2,低
2025-06,嘉義,A,A級,高危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,19,19,18,1,0,0,0,0.9474,2,低
2025-06,嘉義,A,A級,高危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,19,18,17,1,0,0,0,0.9444,2,低
2025-06,嘉義,A,A級,高危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,19,18,17,1,0,0,0,0.9444,2,低
2025-06,嘉義,A,A級,高危害,環境測定,測定頻率,上、下午施工前測定；A級或高風險作業需重複或連續測定；每小時/每兩小時紀錄表,19,17,16,1,0,0,0,0.9412,2,低
2025-06,嘉義,A,A級,高危害,防火防爆,消防設備,是否有消防設備,19,19,18,1,0,1,0,0.9474,5,低
2025-06,嘉義,A,A級,高危害,防火防爆,防爆安全工具,是否使用防爆電氣設備及安全工具,19,18,17,1,0,0,0,0.9444,2,低
2025-06,嘉義,A,A級,高危害,高處作業,防墜措施,設標準施工架、安全網、安全母索、安全帶,19,17,16,1,0,0,0,0.9412,2,低
2025-06,嘉義,A,A級,高危害,安全保護,個人防護具,是否有防護口罩、防毒面具、SCBA、防護手套、安全眼鏡、耳塞,19,18,18,0,0,0,0,1.0,0,低
2025-06,嘉義,A,A級,高危害,警戒巡查,警戒標示,是否有警戒標示,19,17,16,1,0,0,0,0.9412,2,低
2025-06,嘉義,A,A級,高危害,警戒巡查,巡查會簽,是否轄區、監造、安衛人員或工地負責人巡查會簽,19,18,18,0,0,0,0,1.0,0,低
2025-06,嘉義,A,A級,高危害,收工回簽,回簽收工確認,是否回簽時確認環境已整理並完成防護措施,19,18,17,1,0,0,0,0.9444,2,低
2025-06,嘉義,A,A級,高危害,收工回簽,一般安全規定,是否遵守工安規定,19,17,16,1,0,1,0,0.9412,5,低
2025-06,嘉義,A,A級,高危害,收工回簽,現場紀錄,是否拍照,19,17,17,0,0,0,0,1.0,0,低
2025-06,嘉義,B,B級,中危害,廠區,基本資料,工廠、日期、時間,38,33,32,1,0,0,0,0.9697,2,低
2025-06,嘉義,B,B級,中危害,許可證,許可資訊,工程作業分級、申請時間、核准工作時間、工作許可證編號,38,35,34,1,0,1,0,0.9714,5,低
2025-06,嘉義,B,B級,中危害,施工地點,場地關係人,施工部門、轄區部門、監造部門,38,32,31,1,0,0,0,0.9688,2,低
2025-06,嘉義,B,B級,中危害,包商,承攬商與人員資格,承攬商、工作人數、車輛車號、工地負責人、安衛人員、特殊作業主管,38,35,34,1,0,0,0,0.9714,2,低
2025-06,嘉義,B,B級,中危害,危害等級,作業等級,施工地點、工程案號、工作內容、許可工作項目、作業分級,38,37,36,1,0,0,0,0.973,2,低
2025-06,嘉義,B,B級,中危害,危害等級,管線設備危害物,可燃性氣體、易燃液體、有害性氣體、化學藥劑、酸鹼、熱水蒸氣、空氣、其他,38,34,33,1,0,0,0,0.9706,2,低
2025-06,嘉義,B,B級,中危害,檢點與危害告知,簽發前安全檢點,是否安全檢點,38,34,33,1,0,0,0,0.9706,2,低
2025-06,嘉義,B,B級,中危害,檢點與危害告知,危害告知,是否危害告知,38,38,37,1,0,0,0,0.9737,2,低
2025-06,嘉義,B,B級,中危害,危害排除與隔離,環境危害排除,是否設備管線危害物排除,38,34,33,1,0,0,0,0.9706,2,低
2025-06,嘉義,B,B級,中危害,危害排除與隔離,隔離管制,設備管線是否加盲加鎖掛牌,38,37,36,1,0,0,0,0.973,2,低
2025-06,嘉義,B,B級,中危害,環境測定,氣體偵測數值,可燃性氣體%、氧氣%、一氧化碳PPM、硫化氫PPM,38,37,36,1,0,0,0,0.973,2,低
2025-06,嘉義,B,B級,中危害,環境測定,測定基準,可燃性氣體 < 20%LEL；氧氣>= 18%；一氧化碳<50 PPM；硫化氫<10 PPM,38,33,32,1,0,0,0,0.9697,2,低
