"month","plant","module_id","module_name","check_item","permit_count","check_count","pass_count","defect_count","critical_defect_count","open_defect_count","overdue_defect_count","pass_rate","risk_score","risk_level"
"2025-06","嘉義","isolation","環境安全隔離","電源隔離加鎖掛牌","67","64","62","2","1","1","0","0.9688","15","低"
"2025-06","嘉義","isolation","環境安全隔離","暗溝陰井已堵塞密封","67","65","63","2","1","1","0","0.9692","15","低"
"2025-06","嘉義","gas","氣體偵測","可燃性氣體低於20%LEL","67","60","57","3","1","1","0","0.95","17","低"
"2025-06","嘉義","gas","氣體偵測","氧氣濃度符合標準","67","62","59","3","1","1","0","0.9516","17","低"
"2025-06","嘉義","gas","氣體偵測","有害氣體低於容許濃度","67","63","61","2","0","0","0","0.9683","4","低"
"2025-06","嘉義","gas","氣體偵測","上下午或連續測定紀錄完整","67","60","58","2","1","1","0","0.9667","15","低"
"2025-06","嘉義","fireExplosion","消防與防爆設備","20型滅火器配置足夠","67","59","57","2","0","1","0","0.9661","7","低"
"2025-06","嘉義","fireExplosion","消防與防爆設備","防爆電氣設備符合","67","65","62","3","1","1","0","0.9538","17","低"
"2025-06","嘉義","fireExplosion","消防與防爆設備","安全工具使用正確","67","60","58","2","1","1","0","0.9667","15","低"
"2025-06","嘉義","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","67","68","65","3","1","1","0","0.9559","17","低"
"2025-06","嘉義","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","67","61","58","3","1","1","0","0.9508","17","低"
"2025-06","嘉義","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","67","56","54","2","1","1","0","0.9643","15","低"
"2025-06","嘉義","ppeHeight","PPE與高處防墜","施工架檢點合格","67","68","65","3","1","1","0","0.9559","17","低"
"2025-06","嘉義","ppeHeight","PPE與高處防墜","安全網或工作平台設置","67","56","54","2","0","0","0","0.9643","4","低"
"2025-06","嘉義","patrol","巡查會簽","轄區檢點簽認","67","60","58","2","0","1","0","0.9667","7","低"
"2025-06","嘉義","patrol","巡查會簽","監造巡查簽認","67","66","64","2","0","1","0","0.9697","7","低"
"2025-06","嘉義","patrol","巡查會簽","安衛人員巡查紀錄","67","65","63","2","0","1","0","0.9692","7","低"
"2025-06","嘉義","patrol","巡查會簽","異常已即時通知","67","55","54","1","0","0","0","0.9818","2","低"
"2025-06","嘉義","closeout","收工回簽與現場紀錄","環境整理完成","67","58","56","2","0","1","0","0.9655","7","低"
"2025-06","嘉義","closeout","收工回簽與現場紀錄","施工前後照片完整","67","58","56","2","0","1","0","0.9655","7","低"
"2025-06","嘉義","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","67","56","54","2","0","1","0","0.9643","7","低"
"2025-06","嘉義","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","67","63","61","2","0","1","0","0.9683","7","低"
"2025-07","嘉義","permit","許可基本資料","工作內容與地點完整","70","62","60","2","0","1","0","0.9677","7","低"
"2025-07","嘉義","permit","許可基本資料","作業分級正確","70","68","66","2","0","0","0","0.9706","4","低"
"2025-07","嘉義","permit","許可基本資料","核准工作時間明確","70","68","66","2","0","1","0","0.9706","7","低"
"2025-07","嘉義","permit","許可基本資料","回簽資料完整","70","60","59","1","0","0","0","0.9833","2","低"
"2025-07","嘉義","workType","作業分級與工作項目","動火/非動火判定正確","70","62","60","2","0","1","0","0.9677","7","低"
"2025-07","嘉義","workType","作業分級與工作項目","A/B/C級作業判定正確","70","65","63","2","0","1","0","0.9692","7","低"
"2025-07","嘉義","workType","作業分級與工作項目","附加檢點表適用","70","62","60","2","0","1","0","0.9677","7","低"
"2025-07","嘉義","workType","作業分級與工作項目","延時工作經核准","70","66","64","2","0","1","0","0.9697","7","低"
"2025-07","嘉義","contractor","承攬商與人員資格","施工人員名冊完整","70","58","56","2","0","1","0","0.9655","7","低"
"2025-07","嘉義","contractor","承攬商與人員資格","工地負責人到場","70","63","61","2","0","1","0","0.9683","7","低"
"2025-07","嘉義","contractor","承攬商與人員資格","安衛人員到場","70","69","67","2","0","1","0","0.971","7","低"
"2025-07","嘉義","contractor","承攬商與人員資格","特殊作業主管資格符合","70","61","59","2","0","1","0","0.9672","7","低"
"2025-07","嘉義","hazardNotice","危害告知","承攬商已知悉注意事項","70","71","69","2","0","1","0","0.9718","7","低"
"2025-07","嘉義","hazardNotice","危害告知","施工人員完成危害告知","70","65","63","2","0","1","0","0.9692","7","低"
"2025-07","嘉義","hazardNotice","危害告知","勤前教育紀錄完整","70","59","58","1","0","0","0","0.9831","2","低"
"2025-07","嘉義","hazardNotice","危害告知","緊急聯絡資訊明確","70","68","66","2","0","1","0","0.9706","7","低"
"2025-07","嘉義","isolation","環境安全隔離","設備管線已釋壓清洗","70","64","62","2","1","1","0","0.9688","15","低"
"2025-07","嘉義","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","70","60","58","2","1","1","0","0.9667","15","低"
"2025-07","嘉義","isolation","環境安全隔離","電源隔離加鎖掛牌","70","62","60","2","1","1","0","0.9677","15","低"
"2025-07","嘉義","isolation","環境安全隔離","暗溝陰井已堵塞密封","70","58","56","2","0","1","0","0.9655","7","低"
"2025-07","嘉義","gas","氣體偵測","可燃性氣體低於20%LEL","70","61","58","3","1","1","0","0.9508","17","低"
"2025-07","嘉義","gas","氣體偵測","氧氣濃度符合標準","70","67","64","3","1","1","0","0.9552","17","低"
"2025-07","嘉義","gas","氣體偵測","有害氣體低於容許濃度","70","64","61","3","1","1","0","0.9531","17","低"
"2025-07","嘉義","gas","氣體偵測","上下午或連續測定紀錄完整","70","69","66","3","1","1","0","0.9565","17","低"
"2025-07","嘉義","fireExplosion","消防與防爆設備","20型滅火器配置足夠","70","62","59","3","1","1","0","0.9516","17","低"
"2025-07","嘉義","fireExplosion","消防與防爆設備","防爆電氣設備符合","70","63","61","2","0","1","0","0.9683","7","低"
"2025-07","嘉義","fireExplosion","消防與防爆設備","安全工具使用正確","70","60","58","2","1","1","0","0.9667","15","低"
"2025-07","嘉義","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","70","69","67","2","0","1","0","0.971","7","低"
"2025-07","嘉義","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","70","60","58","2","1","1","0","0.9667","15","低"
"2025-07","嘉義","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","70","62","60","2","1","1","0","0.9677","15","低"
"2025-07","嘉義","ppeHeight","PPE與高處防墜","施工架檢點合格","70","68","65","3","1","1","0","0.9559","17","低"
"2025-07","嘉義","ppeHeight","PPE與高處防墜","安全網或工作平台設置","70","67","65","2","1","1","0","0.9701","15","低"
"2025-07","嘉義","patrol","巡查會簽","轄區檢點簽認","70","60","58","2","0","0","0","0.9667","4","低"
"2025-07","嘉義","patrol","巡查會簽","監造巡查簽認","70","61","59","2","0","1","0","0.9672","7","低"
"2025-07","嘉義","patrol","巡查會簽","安衛人員巡查紀錄","70","64","62","2","0","0","0","0.9688","4","低"
"2025-07","嘉義","patrol","巡查會簽","異常已即時通知","70","70","68","2","0","1","0","0.9714","7","低"
"2025-07","嘉義","closeout","收工回簽與現場紀錄","環境整理完成","70","62","60","2","0","1","0","0.9677","7","低"
"2025-07","嘉義","closeout","收工回簽與現場紀錄","施工前後照片完整","70","66","64","2","0","1","0","0.9697","7","低"
"2025-07","嘉義","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","70","69","67","2","0","1","0","0.971","7","低"
"2025-07","嘉義","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","70","60","58","2","0","1","0","0.9667","7","低"
"2025-08","嘉義","permit","許可基本資料","工作內容與地點完整","74","65","63","2","0","1","0","0.9692","7","低"
"2025-08","嘉義","permit","許可基本資料","作業分級正確","74","61","60","1","0","0","0","0.9836","2","低"
"2025-08","嘉義","permit","許可基本資料","核准工作時間明確","74","69","67","2","0","1","0","0.971","7","低"
"2025-08","嘉義","permit","許可基本資料","回簽資料完整","74","75","73","2","0","1","0","0.9733","7","低"
"2025-08","嘉義","workType","作業分級與工作項目","動火/非動火判定正確","74","68","66","2","0","1","0","0.9706","7","低"
"2025-08","嘉義","workType","作業分級與工作項目","A/B/C級作業判定正確","74","73","71","2","0","1","0","0.9726","7","低"
"2025-08","嘉義","workType","作業分級與工作項目","附加檢點表適用","74","69","67","2","0","1","0","0.971","7","低"
"2025-08","嘉義","workType","作業分級與工作項目","延時工作經核准","74","71","69","2","0","1","0","0.9718","7","低"
"2025-08","嘉義","contractor","承攬商與人員資格","施工人員名冊完整","74","73","71","2","0","1","0","0.9726","7","低"
"2025-08","嘉義","contractor","承攬商與人員資格","工地負責人到場","74","67","65","2","0","1","0","0.9701","7","低"
"2025-08","嘉義","contractor","承攬商與人員資格","安衛人員到場","74","70","68","2","0","1","0","0.9714","7","低"
"2025-08","嘉義","contractor","承攬商與人員資格","特殊作業主管資格符合","74","69","67","2","0","1","0","0.971","7","低"
"2025-08","嘉義","hazardNotice","危害告知","承攬商已知悉注意事項","74","65","63","2","0","1","0","0.9692","7","低"
"2025-08","嘉義","hazardNotice","危害告知","施工人員完成危害告知","74","66","64","2","0","1","0","0.9697","7","低"
"2025-08","嘉義","hazardNotice","危害告知","勤前教育紀錄完整","74","74","72","2","0","0","0","0.973","4","低"
"2025-08","嘉義","hazardNotice","危害告知","緊急聯絡資訊明確","74","61","59","2","0","1","0","0.9672","7","低"
"2025-08","嘉義","isolation","環境安全隔離","設備管線已釋壓清洗","74","72","69","3","1","1","0","0.9583","17","低"
"2025-08","嘉義","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","74","65","62","3","1","1","0","0.9538","17","低"
"2025-08","嘉義","isolation","環境安全隔離","電源隔離加鎖掛牌","74","73","70","3","1","1","0","0.9589","17","低"
"2025-08","嘉義","isolation","環境安全隔離","暗溝陰井已堵塞密封","74","65","62","3","1","1","0","0.9538","17","低"
"2025-08","嘉義","gas","氣體偵測","可燃性氣體低於20%LEL","74","71","68","3","1","1","0","0.9577","17","低"
"2025-08","嘉義","gas","氣體偵測","氧氣濃度符合標準","74","61","58","3","1","1","0","0.9508","17","低"
"2025-08","嘉義","gas","氣體偵測","有害氣體低於容許濃度","74","66","64","2","0","1","0","0.9697","7","低"
"2025-08","嘉義","gas","氣體偵測","上下午或連續測定紀錄完整","74","69","66","3","1","1","0","0.9565","17","低"
"2025-08","嘉義","fireExplosion","消防與防爆設備","20型滅火器配置足夠","74","67","64","3","1","1","0","0.9552","17","低"
"2025-08","嘉義","fireExplosion","消防與防爆設備","防爆電氣設備符合","74","63","60","3","1","1","0","0.9524","17","低"
"2025-08","嘉義","fireExplosion","消防與防爆設備","安全工具使用正確","74","64","62","2","1","1","0","0.9688","15","低"
"2025-08","嘉義","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","74","70","67","3","1","1","0","0.9571","17","低"
"2025-08","嘉義","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","74","66","63","3","1","1","0","0.9545","17","低"
"2025-08","嘉義","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","74","62","59","3","1","1","0","0.9516","17","低"
"2025-08","嘉義","ppeHeight","PPE與高處防墜","施工架檢點合格","74","65","62","3","1","1","0","0.9538","17","低"
"2025-08","嘉義","ppeHeight","PPE與高處防墜","安全網或工作平台設置","74","73","70","3","1","1","0","0.9589","17","低"
"2025-08","嘉義","patrol","巡查會簽","轄區檢點簽認","74","74","72","2","0","1","0","0.973","7","低"
"2025-08","嘉義","patrol","巡查會簽","監造巡查簽認","74","65","63","2","0","1","0","0.9692","7","低"
"2025-08","嘉義","patrol","巡查會簽","安衛人員巡查紀錄","74","73","71","2","0","1","0","0.9726","7","低"
"2025-08","嘉義","patrol","巡查會簽","異常已即時通知","74","65","63","2","0","1","0","0.9692","7","低"
"2025-08","嘉義","closeout","收工回簽與現場紀錄","環境整理完成","74","75","72","3","0","1","0","0.96","9","低"
"2025-08","嘉義","closeout","收工回簽與現場紀錄","施工前後照片完整","74","65","62","3","0","1","0","0.9538","9","低"
"2025-08","嘉義","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","74","62","59","3","0","1","0","0.9516","9","低"
"2025-08","嘉義","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","74","63","61","2","0","1","0","0.9683","7","低"
"2025-09","嘉義","permit","許可基本資料","工作內容與地點完整","65","55","54","1","0","0","0","0.9818","2","低"
"2025-09","嘉義","permit","許可基本資料","作業分級正確","65","56","55","1","0","0","0","0.9821","2","低"
"2025-09","嘉義","permit","許可基本資料","核准工作時間明確","65","65","64","1","0","0","0","0.9846","2","低"
"2025-09","嘉義","permit","許可基本資料","回簽資料完整","65","55","54","1","0","0","0","0.9818","2","低"
"2025-09","嘉義","workType","作業分級與工作項目","動火/非動火判定正確","65","63","61","2","0","1","0","0.9683","7","低"
"2025-09","嘉義","workType","作業分級與工作項目","A/B/C級作業判定正確","65","56","54","2","0","1","0","0.9643","7","低"
"2025-09","嘉義","workType","作業分級與工作項目","附加檢點表適用","65","59","57","2","0","1","0","0.9661","7","低"
"2025-09","嘉義","workType","作業分級與工作項目","延時工作經核准","65","58","56","2","0","1","0","0.9655","7","低"
"2025-09","嘉義","contractor","承攬商與人員資格","施工人員名冊完整","65","65","63","2","0","1","0","0.9692","7","低"
"2025-09","嘉義","contractor","承攬商與人員資格","工地負責人到場","65","61","59","2","0","1","0","0.9672","7","低"
"2025-09","嘉義","contractor","承攬商與人員資格","安衛人員到場","65","57","55","2","0","0","0","0.9649","4","低"
"2025-09","嘉義","contractor","承攬商與人員資格","特殊作業主管資格符合","65","66","63","3","0","1","0","0.9545","9","低"
"2025-09","嘉義","hazardNotice","危害告知","承攬商已知悉注意事項","65","65","64","1","0","0","0","0.9846","2","低"
"2025-09","嘉義","hazardNotice","危害告知","施工人員完成危害告知","65","65","63","2","0","1","0","0.9692","7","低"
"2025-09","嘉義","hazardNotice","危害告知","勤前教育紀錄完整","65","60","59","1","0","0","0","0.9833","2","低"
"2025-09","嘉義","hazardNotice","危害告知","緊急聯絡資訊明確","65","59","57","2","0","1","0","0.9661","7","低"
"2025-09","嘉義","isolation","環境安全隔離","設備管線已釋壓清洗","65","65","62","3","1","1","0","0.9538","17","低"
"2025-09","嘉義","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","65","54","52","2","1","0","0","0.963","12","低"
"2025-09","嘉義","isolation","環境安全隔離","電源隔離加鎖掛牌","65","60","58","2","1","1","0","0.9667","15","低"
"2025-09","嘉義","isolation","環境安全隔離","暗溝陰井已堵塞密封","65","54","52","2","1","1","0","0.963","15","低"
"2025-09","嘉義","gas","氣體偵測","可燃性氣體低於20%LEL","65","60","57","3","1","1","0","0.95","17","低"
"2025-09","嘉義","gas","氣體偵測","氧氣濃度符合標準","65","54","52","2","1","1","0","0.963","15","低"
"2025-09","嘉義","gas","氣體偵測","有害氣體低於容許濃度","65","66","63","3","1","1","0","0.9545","17","低"
"2025-09","嘉義","gas","氣體偵測","上下午或連續測定紀錄完整","65","57","55","2","1","1","0","0.9649","15","低"
"2025-09","嘉義","fireExplosion","消防與防爆設備","20型滅火器配置足夠","65","54","52","2","1","1","0","0.963","15","低"
"2025-09","嘉義","fireExplosion","消防與防爆設備","防爆電氣設備符合","65","60","58","2","1","1","0","0.9667","15","低"
"2025-09","嘉義","fireExplosion","消防與防爆設備","安全工具使用正確","65","66","63","3","1","1","0","0.9545","17","低"
"2025-09","嘉義","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","65","60","58","2","1","1","0","0.9667","15","低"
"2025-09","嘉義","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","65","56","54","2","1","1","0","0.9643","15","低"
"2025-09","嘉義","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","65","65","62","3","1","1","0","0.9538","17","低"
"2025-09","嘉義","ppeHeight","PPE與高處防墜","施工架檢點合格","65","63","61","2","0","0","0","0.9683","4","低"
"2025-09","嘉義","ppeHeight","PPE與高處防墜","安全網或工作平台設置","65","63","60","3","1","1","0","0.9524","17","低"
"2025-09","嘉義","patrol","巡查會簽","轄區檢點簽認","65","65","63","2","0","1","0","0.9692","7","低"
"2025-09","嘉義","patrol","巡查會簽","監造巡查簽認","65","66","64","2","0","1","0","0.9697","7","低"
"2025-09","嘉義","patrol","巡查會簽","安衛人員巡查紀錄","65","63","61","2","0","1","0","0.9683","7","低"
"2025-09","嘉義","patrol","巡查會簽","異常已即時通知","65","57","55","2","0","1","0","0.9649","7","低"
"2025-09","嘉義","closeout","收工回簽與現場紀錄","環境整理完成","65","64","61","3","0","1","0","0.9531","9","低"
"2025-09","嘉義","closeout","收工回簽與現場紀錄","施工前後照片完整","65","54","52","2","0","1","0","0.963","7","低"
"2025-09","嘉義","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","65","54","52","2","0","0","0","0.963","4","低"
"2025-09","嘉義","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","65","64","61","3","0","1","0","0.9531","9","低"
"2025-10","嘉義","permit","許可基本資料","工作內容與地點完整","67","67","65","2","0","1","0","0.9701","7","低"
"2025-10","嘉義","permit","許可基本資料","作業分級正確","67","58","56","2","0","0","0","0.9655","4","低"
"2025-10","嘉義","permit","許可基本資料","核准工作時間明確","67","63","61","2","0","1","0","0.9683","7","低"
"2025-10","嘉義","permit","許可基本資料","回簽資料完整","67","59","58","1","0","0","0","0.9831","2","低"
"2025-10","嘉義","workType","作業分級與工作項目","動火/非動火判定正確","67","61","59","2","0","0","0","0.9672","4","低"
"2025-10","嘉義","workType","作業分級與工作項目","A/B/C級作業判定正確","67","55","53","2","0","1","0","0.9636","7","低"
"2025-10","嘉義","workType","作業分級與工作項目","附加檢點表適用","67","59","57","2","0","1","0","0.9661","7","低"
"2025-10","嘉義","workType","作業分級與工作項目","延時工作經核准","67","62","61","1","0","0","0","0.9839","2","低"
"2025-10","嘉義","contractor","承攬商與人員資格","施工人員名冊完整","67","56","54","2","0","1","0","0.9643","7","低"
"2025-10","嘉義","contractor","承攬商與人員資格","工地負責人到場","67","58","56","2","0","1","0","0.9655","7","低"
"2025-10","嘉義","contractor","承攬商與人員資格","安衛人員到場","67","67","65","2","0","1","0","0.9701","7","低"
"2025-10","嘉義","contractor","承攬商與人員資格","特殊作業主管資格符合","67","59","57","2","0","1","0","0.9661","7","低"
"2025-10","嘉義","hazardNotice","危害告知","承攬商已知悉注意事項","67","67","65","2","0","1","0","0.9701","7","低"
"2025-10","嘉義","hazardNotice","危害告知","施工人員完成危害告知","67","68","67","1","0","0","0","0.9853","2","低"
"2025-10","嘉義","hazardNotice","危害告知","勤前教育紀錄完整","67","61","59","2","0","1","0","0.9672","7","低"
"2025-10","嘉義","hazardNotice","危害告知","緊急聯絡資訊明確","67","62","60","2","0","1","0","0.9677","7","低"
"2025-10","嘉義","isolation","環境安全隔離","設備管線已釋壓清洗","67","62","60","2","1","1","0","0.9677","15","低"
"2025-10","嘉義","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","67","64","61","3","1","1","0","0.9531","17","低"
"2025-10","嘉義","isolation","環境安全隔離","電源隔離加鎖掛牌","67","68","65","3","1","1","0","0.9559","17","低"
"2025-10","嘉義","isolation","環境安全隔離","暗溝陰井已堵塞密封","67","62","59","3","1","1","0","0.9516","17","低"
"2025-10","嘉義","gas","氣體偵測","可燃性氣體低於20%LEL","67","68","66","2","0","1","0","0.9706","7","低"
"2025-10","嘉義","gas","氣體偵測","氧氣濃度符合標準","67","65","62","3","1","1","0","0.9538","17","低"
"2025-10","嘉義","gas","氣體偵測","有害氣體低於容許濃度","67","57","55","2","1","1","0","0.9649","15","低"
"2025-10","嘉義","gas","氣體偵測","上下午或連續測定紀錄完整","67","60","57","3","1","1","0","0.95","17","低"
"2025-10","嘉義","fireExplosion","消防與防爆設備","20型滅火器配置足夠","67","64","62","2","1","1","0","0.9688","15","低"
"2025-10","嘉義","fireExplosion","消防與防爆設備","防爆電氣設備符合","67","67","64","3","1","1","0","0.9552","17","低"
"2025-10","嘉義","fireExplosion","消防與防爆設備","安全工具使用正確","67","55","53","2","1","1","0","0.9636","15","低"
"2025-10","嘉義","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","67","57","55","2","1","1","0","0.9649","15","低"
"2025-10","嘉義","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","67","63","61","2","1","0","0","0.9683","12","低"
"2025-10","嘉義","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","67","62","59","3","1","1","0","0.9516","17","低"
"2025-10","嘉義","ppeHeight","PPE與高處防墜","施工架檢點合格","67","57","55","2","1","1","0","0.9649","15","低"
"2025-10","嘉義","ppeHeight","PPE與高處防墜","安全網或工作平台設置","67","62","59","3","1","1","0","0.9516","17","低"
"2025-10","嘉義","patrol","巡查會簽","轄區檢點簽認","67","65","63","2","0","1","0","0.9692","7","低"
"2025-10","嘉義","patrol","巡查會簽","監造巡查簽認","67","59","57","2","0","1","0","0.9661","7","低"
"2025-10","嘉義","patrol","巡查會簽","安衛人員巡查紀錄","67","65","63","2","0","1","0","0.9692","7","低"
"2025-10","嘉義","patrol","巡查會簽","異常已即時通知","67","59","57","2","0","1","0","0.9661","7","低"
"2025-10","嘉義","closeout","收工回簽與現場紀錄","環境整理完成","67","60","58","2","0","1","0","0.9667","7","低"
"2025-10","嘉義","closeout","收工回簽與現場紀錄","施工前後照片完整","67","62","60","2","0","1","0","0.9677","7","低"
"2025-10","嘉義","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","67","62","60","2","0","1","0","0.9677","7","低"
"2025-10","嘉義","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","67","59","57","2","0","1","0","0.9661","7","低"
"2025-11","嘉義","permit","許可基本資料","工作內容與地點完整","67","60","59","1","0","0","0","0.9833","2","低"
"2025-11","嘉義","permit","許可基本資料","作業分級正確","67","60","58","2","0","0","0","0.9667","4","低"
"2025-11","嘉義","permit","許可基本資料","核准工作時間明確","67","63","61","2","0","1","0","0.9683","7","低"
"2025-11","嘉義","permit","許可基本資料","回簽資料完整","67","67","65","2","0","1","0","0.9701","7","低"
"2025-11","嘉義","workType","作業分級與工作項目","動火/非動火判定正確","67","68","66","2","0","1","0","0.9706","7","低"
"2025-11","嘉義","workType","作業分級與工作項目","A/B/C級作業判定正確","67","62","60","2","0","0","0","0.9677","4","低"
"2025-11","嘉義","workType","作業分級與工作項目","附加檢點表適用","67","57","56","1","0","0","0","0.9825","2","低"
"2025-11","嘉義","workType","作業分級與工作項目","延時工作經核准","67","66","64","2","0","1","0","0.9697","7","低"
"2025-11","嘉義","contractor","承攬商與人員資格","施工人員名冊完整","67","56","55","1","0","0","0","0.9821","2","低"
"2025-11","嘉義","contractor","承攬商與人員資格","工地負責人到場","67","65","63","2","0","1","0","0.9692","7","低"
"2025-11","嘉義","contractor","承攬商與人員資格","安衛人員到場","67","57","55","2","0","1","0","0.9649","7","低"
"2025-11","嘉義","contractor","承攬商與人員資格","特殊作業主管資格符合","67","56","54","2","0","1","0","0.9643","7","低"
"2025-11","嘉義","hazardNotice","危害告知","承攬商已知悉注意事項","67","56","54","2","0","1","0","0.9643","7","低"
"2025-11","嘉義","hazardNotice","危害告知","施工人員完成危害告知","67","60","59","1","0","0","0","0.9833","2","低"
"2025-11","嘉義","hazardNotice","危害告知","勤前教育紀錄完整","67","65","63","2","0","1","0","0.9692","7","低"
"2025-11","嘉義","hazardNotice","危害告知","緊急聯絡資訊明確","67","68","66","2","0","1","0","0.9706","7","低"
"2025-11","嘉義","isolation","環境安全隔離","設備管線已釋壓清洗","67","65","63","2","1","1","0","0.9692","15","低"
"2025-11","嘉義","isolation","環境安全隔離","進出口已關斷/盲封/掛牌","67","57","55","2","0","1","0","0.9649","7","低"
"2025-11","嘉義","isolation","環境安全隔離","電源隔離加鎖掛牌","67","65","62","3","1","1","0","0.9538","17","低"
"2025-11","嘉義","isolation","環境安全隔離","暗溝陰井已堵塞密封","67","59","57","2","1","1","0","0.9661","15","低"
"2025-11","嘉義","gas","氣體偵測","可燃性氣體低於20%LEL","67","61","59","2","0","1","0","0.9672","7","低"
"2025-11","嘉義","gas","氣體偵測","氧氣濃度符合標準","67","62","60","2","1","1","0","0.9677","15","低"
"2025-11","嘉義","gas","氣體偵測","有害氣體低於容許濃度","67","68","66","2","1","1","0","0.9706","15","低"
"2025-11","嘉義","gas","氣體偵測","上下午或連續測定紀錄完整","67","63","61","2","0","1","0","0.9683","7","低"
"2025-11","嘉義","fireExplosion","消防與防爆設備","20型滅火器配置足夠","67","57","55","2","1","0","0","0.9649","12","低"
"2025-11","嘉義","fireExplosion","消防與防爆設備","防爆電氣設備符合","67","67","64","3","1","1","0","0.9552","17","低"
"2025-11","嘉義","fireExplosion","消防與防爆設備","安全工具使用正確","67","59","56","3","1","1","0","0.9492","17","低"
"2025-11","嘉義","fireExplosion","消防與防爆設備","消防水帶或防火措施到位","67","57","54","3","1","1","0","0.9474","17","低"
"2025-11","嘉義","ppeHeight","PPE與高處防墜","個人防護具穿戴正確","67","64","61","3","1","1","0","0.9531","17","低"
"2025-11","嘉義","ppeHeight","PPE與高處防墜","安全帶/安全母索使用","67","67","65","2","1","1","0","0.9701","15","低"
"2025-11","嘉義","ppeHeight","PPE與高處防墜","施工架檢點合格","67","58","56","2","0","1","0","0.9655","7","低"
"2025-11","嘉義","ppeHeight","PPE與高處防墜","安全網或工作平台設置","67","63","61","2","1","1","0","0.9683","15","低"
"2025-11","嘉義","patrol","巡查會簽","轄區檢點簽認","67","57","56","1","0","0","0","0.9825","2","低"
"2025-11","嘉義","patrol","巡查會簽","監造巡查簽認","67","59","57","2","0","1","0","0.9661","7","低"
"2025-11","嘉義","patrol","巡查會簽","安衛人員巡查紀錄","67","62","60","2","0","1","0","0.9677","7","低"
"2025-11","嘉義","patrol","巡查會簽","異常已即時通知","67","63","61","2","0","1","0","0.9683","7","低"
"2025-11","嘉義","closeout","收工回簽與現場紀錄","環境整理完成","67","60","58","2","0","1","0","0.9667","7","低"
"2025-11","嘉義","closeout","收工回簽與現場紀錄","施工前後照片完整","67","66","63","3","1","1","0","0.9545","17","低"
"2025-11","嘉義","closeout","收工回簽與現場紀錄","氣體偵測照片上傳","67","62","60","2","0","1","0","0.9677","7","低"
"2025-11","嘉義","closeout","收工回簽與現場紀錄","改善事項結案佐證完整","67","61","59","2","0","1","0","0.9672","7","低"
"2025-12","嘉義","permit","許可基本資料","工作內容與地點完整","74","74","72","2","0","1","0","0.973","7","低"
"2025-12","嘉義","permit","許可基本資料","作業分級正確","74","66","65","1","0","0","0","0.9848","2","低"
"2025-12","嘉義","permit","許可基本資料","核准工作時間明確","74","73","71","2","0","0","0","0.9726","4","低"
"2025-12","嘉義","permit","許可基本資料","回簽資料完整","74","65","63","2","0","1","0","0.9692","7","低"
"2025-12","嘉義","workType","作業分級與工作項目","動火/非動火判定正確","74","70","68","2","0","1","0","0.9714","7","低"
"2025-12","嘉義","workType","作業分級與工作項目","A/B/C級作業判定正確","74","71","69","2","0","1","0","0.9718","7","低"
"2025-12","嘉義","workType","作業分級與工作項目","附加檢點表適用","74","75","73","2","0","1","0","0.9733","7","低"
"2025-12","嘉義","workType","作業分級與工作項目","延時工作經核准","74","69","67","2","0","1","0","0.971","7","低"
"2025-12","嘉義","contractor","承攬商與人員資格","施工人員名冊完整","74","75","72","3","0","1","0","0.96","9","低"
"2025-12","嘉義","contractor","承攬商與人員資格","工地負責人到場","74","61","59","2","0","1","0","0.9672","7","低"
"2025-12","嘉義","contractor","承攬商與人員資格","安衛人員到場","74","75","72","3","0","1","0","0.96","9","低"
"2025-12","嘉義","contractor","承攬商與人員資格","特殊作業主管資格符合","74","74","72","2","0","1","0","0.973","7","低"
"2025-12","嘉義","hazardNotice","危害告知","承攬商已知悉注意事項","74","69","67","2","0","1","0","0.971","7","低"
